ADAL,ADAL,6
ADAL,ADLL,2
ADAL,AIAL,2
ADAL,AIBL,2
ADAL,AVAL,3
ADAL,AVBL,5
ADAL,AVDL,1
ADAL,AVEL,3
ADAL,PVPL,1
ADAL,RICL,3
ADAL,RIML,9
ADAL,RIPL,4
ADAL,URAVL,1
ADAL,URXL,2
ADAL,AIBR,2
ADAL,AVAR,7
ADAL,AVBR,21
ADAL,AVDR,2
ADAL,AVJR,11
ADAL,RICR,1
ADAL,SMDVR,3
ADEL,ADEL,2
ADEL,ADAL,1
ADEL,ALML,1
ADEL,AVAL,7
ADEL,AVDL,2
ADEL,AVEL,3
ADEL,AVHL,2
ADEL,BDUL,1
ADEL,CEPDL,1
ADEL,CEPVL,1
ADEL,FLPL,4
ADEL,IL1L,3
ADEL,IL2L,5
ADEL,OLLL,6
ADEL,RIAL,2
ADEL,RIFL,1
ADEL,RIGL,18
ADEL,RIVL,2
ADEL,RMDL,11
ADEL,RMGL,7
ADEL,RMHL,1
ADEL,SMBVL,2
ADEL,URBL,2
ADEL,dBWML3,1
ADEL,dBWML5,1
ADEL,vBWML1,4
ADEL,ADER,5
ADEL,AVAR,9
ADEL,RIGR,15
ADEL,RIVR,2
ADEL,RMER,1
ADEL,RMHR,2
ADEL,SAADR,1
ADEL,SIADR,2
ADEL,SIBDR,2
ADEL,SMBDR,1
ADFL,ADAL,2
ADFL,ADLL,1
ADFL,AFDL,1
ADFL,AIAL,2
ADFL,AIBL,2
ADFL,AIZL,39
ADFL,AUAL,12
ADFL,AWBL,2
ADFL,RIAL,46
ADFL,RIBL,4
ADFL,RIGL,4
ADFL,RIVL,1
ADFL,SMBDL,1
ADFL,SMBVL,9
ADFL,SMDVL,1
ADFL,URXL,1
ADFL,AIBR,1
ADFL,AWCR,2
ADFL,RIGR,1
ADLL,ADAL,1
ADLL,AIAL,19
ADLL,AIBL,26
ADLL,ASEL,1
ADLL,ASGL,2
ADLL,ASHL,6
ADLL,AVAL,9
ADLL,AVBL,12
ADLL,AVDL,4
ADLL,AVJL,3
ADLL,AWAL,1
ADLL,AWBL,3
ADLL,AWCL,2
ADLL,OLQVL,2
ADLL,RIAL,1
ADLL,RIGL,1
ADLL,RIPL,3
ADLL,SMBVL,5
ADLL,ASER,12
ADLL,AVAR,5
ADLL,AVDR,15
ADLL,AVJR,9
AFDL,AFDL,1
AFDL,AIBL,1
AFDL,AIYL,25
AFDL,ASEL,1
AFDL,AWBL,4
AFDL,AINR,3
AFDL,ASER,1
AIAL,ADAL,1
AIAL,ADFL,2
AIAL,ADLL,1
AIAL,AIBL,35
AIAL,AIML,6
AIAL,AIZL,4
AIAL,ASEL,5
AIAL,ASGL,1
AIAL,ASHL,1
AIAL,ASJL,4
AIAL,ASKL,9
AIAL,AWCL,1
AIAL,PVQL,1
AIAL,RIFL,10
AIAL,RMGL,2
AIAL,ASER,10
AIAL,AWCR,6
AIBL,AIBL,2
AIBL,ASHL,1
AIBL,AVAL,5
AIBL,AVBL,21
AIBL,AVEL,1
AIBL,FLPL,1
AIBL,RIFL,1
AIBL,RIML,1
AIBL,SAADL,6
AIBL,SAAVL,3
AIBL,AIZR,7
AIBL,ASHR,3
AIBL,RIBR,16
AIBL,RIGR,5
AIBL,RIMR,56
AIBL,RMFR,6
AIBL,SAADR,10
AIBL,SAAVR,1
AIBL,SIADR,2
AIBL,SIAVR,2
AIBL,SIBVR,2
AIBL,SMDDR,16
AIBL,SMDVR,4
AIML,AIAL,11
AIML,ALML,1
AIML,ASGL,8
AIML,ASJL,2
AIML,ASKL,7
AIML,AVDL,1
AIML,AVFL,5
AIML,AVHL,2
AIML,AVJL,1
AIML,CEPDL,3
AIML,CEPshDL,2
AIML,CEPshVL,1
AIML,PVQL,1
AIML,RIFL,2
AIML,RMGL,3
AIML,SMBVL,4
AIML,URXL,1
AIML,AVFR,4
AIML,AVHR,1
AINL,ASEL,1
AINL,ASIL,11
AINL,BAGL,5
AINL,RIBL,2
AINL,RMDVL,3
AINL,RMFL,1
AINL,SAAVL,3
AINL,AFDR,10
AINL,AIAR,1
AINL,ASGR,1
AINL,AUAR,2
AINL,CEPshVR,2
AINL,RIBR,3
AIYL,AFDL,2
AIYL,AIBL,3
AIYL,AIZL,67
AIYL,AWAL,14
AIYL,AWCL,5
AIYL,RIAL,51
AIYL,RIBL,42
AIYL,ASER,1
AIYL,AWCR,3
AIYL,HSNR,1
AIZL,ADFL,1
AIZL,AFDL,1
AIZL,AIAL,12
AIZL,AIBL,10
AIZL,ASEL,4
AIZL,AVEL,3
AIZL,RIAL,29
AIZL,RIGL,4
AIZL,RIML,35
AIZL,SMBDL,24
AIZL,SMBVL,21
AIZL,SMDVL,3
AIZL,URYDL,3
AIZL,vBWML7,1
AIZL,AIBR,53
AIZL,AVER,26
AIZL,AVKR,4
AIZL,AWCR,2
AIZL,RICR,11
ALML,ALML,1
ALML,AIML,1
ALML,AVEL,3
ALML,BDUL,15
ALML,CEPDL,2
ALML,CEPVL,3
ALML,PVCL,11
ALML,RICL,2
ALML,RIFL,2
ALML,RMGL,3
ALML,SDQL,2
ALML,AVDR,3
ALML,PVCR,4
ALML,RICR,3
ALML,RMDDR,1
ALML,SMBDR,2
ALNL,RIAL,1
ALNL,RMGL,1
ALNL,RMHL,1
ALNL,SAAVL,8
ALNL,SMDVL,1
ALNL,RMDDR,1
ALNL,SIADR,1
ALNL,SMBDR,7
ASEL,AIAL,6
ASEL,AIBL,16
ASEL,AIYL,32
ASEL,AIZL,1
ASEL,ASJL,1
ASEL,AWBL,1
ASEL,AWCL,16
ASEL,ADFR,1
ASEL,AFDR,3
ASEL,AIBR,13
ASEL,AIYR,21
ASEL,ASER,2
ASEL,AWCR,11
ASEL,IL2R,1
ASEL,OLLR,1
ASEL,RIAR,2
ASGL,AIAL,46
ASGL,AIBL,17
ASGL,ASKL,2
ASGL,AINR,2
ASHL,ADAL,2
ASHL,ADFL,6
ASHL,ADLL,6
ASHL,AIAL,24
ASHL,AIBL,13
ASHL,AIZL,3
ASHL,ASKL,1
ASHL,AVAL,15
ASHL,AVBL,14
ASHL,AVDL,7
ASHL,AVFL,2
ASHL,HSNL,2
ASHL,RIAL,9
ASHL,RIML,4
ASHL,RIPL,4
ASHL,URXL,2
ASHL,AVAR,1
ASHL,AVDR,20
ASHL,AVHR,2
ASIL,ADFL,1
ASIL,AIAL,2
ASIL,AIBL,3
ASIL,AIYL,3
ASIL,AIZL,1
ASIL,ASGL,3
ASIL,ASKL,3
ASIL,AWCL,3
ASIL,RIAL,3
ASIL,RIBL,1
ASIL,RMFL,1
ASIL,SAAVL,2
ASIL,AIYR,2
ASIL,ASER,8
ASIL,AWAR,2
ASIL,AWCR,4
ASIL,CEPVR,1
ASJL,ASKL,12
ASJL,CEPDL,1
ASJL,HSNL,1
ASJL,PVQL,34
ASJL,ASKR,1
ASJL,HSNR,1
ASKL,AIAL,29
ASKL,AIBL,9
ASKL,AIML,5
ASKL,ASJL,1
ASKL,ASER,4
AUAL,ADFL,1
AUAL,AIYL,1
AUAL,AIZL,2
AUAL,AVAL,11
AUAL,AVEL,9
AUAL,RIAL,21
AUAL,RIBL,35
AUAL,URXL,1
AUAL,AIBR,1
AUAL,AVDR,2
AUAL,BAGR,3
AVAL,AVBL,2
AVAL,AVDL,3
AVAL,AVEL,1
AVAL,LUAL,6
AVAL,PVCL,21
AVAL,PVNL,1
AVAL,RIAL,3
AVAL,SABVL,2
AVAL,AVAR,12
AVAL,AVDR,2
AVAL,AVER,2
AVAL,LUAR,2
AVAL,PVCR,16
AVBL,AVAL,9
AVBL,AVEL,1
AVBL,SDQL,1
AVBL,AVAR,14
AVBL,AVBR,6
AVBL,AVDR,3
AVBL,AVER,1
AVBL,AVJR,1
AVBL,PVCR,2
AVBL,PVNR,3
AVBL,PVPR,3
AVDL,AVAL,37
AVDL,AVEL,5
AVDL,AVJL,1
AVDL,LUAL,2
AVDL,PVCL,1
AVDL,SABVL,2
AVDL,AVAR,37
AVDL,AVDR,5
AVDL,SABVR,5
AVEL,ALML,1
AVEL,AVAL,17
AVEL,AVDL,5
AVEL,PVCL,1
AVEL,RMGL,2
AVEL,SABVL,16
AVEL,AVAR,3
AVEL,PVCR,2
AVEL,SABVR,12
AVFL,AIML,1
AVFL,AVBL,4
AVFL,AVHL,4
AVFL,AVJL,2
AVFL,HSNL,2
AVFL,PVNL,1
AVFL,PVQL,1
AVFL,RIFL,1
AVFL,SMBVL,1
AVFL,vBWML10,1
AVFL,vBWML11,1
AVFL,vBWML13,1
AVFL,AVBR,1
AVFL,AVFR,12
AVFL,AVHR,1
AVFL,HSNR,3
AVFL,PDER,1
AVFL,PVQR,1
AVFL,RIFR,1
AVFL,vBWMR13,1
AVHL,AVBL,2
AVHL,AVDL,1
AVHL,AVFL,1
AVHL,AVJL,4
AVHL,PVPL,1
AVHL,ADFR,5
AVHL,ASHR,1
AVHL,AVAR,1
AVHL,AVBR,1
AVHL,AVFR,5
AVHL,AVHR,1
AVHL,AVJR,1
AVHL,AWBR,3
AVHL,BDUR,1
AVHL,PVPR,2
AVHL,PVQR,3
AVHL,RIFR,1
AVHL,RIMR,1
AVHL,SMBDR,4
AVHL,SMBVR,4
AVJL,AINL,1
AVJL,AVBL,5
AVJL,AVDL,1
AVJL,AVEL,1
AVJL,AVHL,3
AVJL,PVCL,5
AVJL,ASHR,1
AVJL,AVAR,1
AVJL,AVBR,6
AVJL,AVJR,1
AVJL,PVCR,1
AVJL,PVNR,4
AVJL,RIFR,1
AVKL,AVBL,2
AVKL,AVEL,4
AVKL,PDEL,2
AVKL,RIML,3
AVKL,RIVL,5
AVKL,RMDL,1
AVKL,RMFL,2
AVKL,SAADL,1
AVKL,vBWML11,3
AVKL,AVER,2
AVKL,PDER,1
AVKL,RIMR,2
AVKL,SAADR,3
AVKL,SIAVR,2
AVKL,SIBDR,2
AVKL,vBWMR11,3
AVKL,vBWMR6,2
AWAL,ADAL,2
AWAL,AFDL,7
AWAL,AIYL,3
AWAL,AIZL,23
AWAL,ASEL,7
AWAL,ASGL,1
AWAL,ASHL,2
AWAL,AWBL,9
AWBL,ADFL,25
AWBL,AIAL,4
AWBL,AIYL,1
AWBL,AIZL,15
AWBL,ASEL,1
AWBL,ASHL,2
AWBL,AVBL,2
AWBL,AWAL,2
AWBL,AWCL,1
AWBL,HSNL,1
AWBL,RIAL,10
AWBL,RIGL,2
AWBL,SMBDL,2
AWBL,SMBVL,3
AWBL,AIBR,1
AWBL,AVHR,2
AWCL,AFDL,2
AWCL,AIAL,2
AWCL,AIBL,12
AWCL,AIYL,22
AWCL,AIZL,1
AWCL,ASIL,1
AWCL,AVAL,1
AWCL,RIAL,6
AWCL,SMDVL,1
AWCL,AIAR,4
AWCL,AIBR,2
AWCL,ASER,1
AWCL,ASGR,1
AWCL,AWCR,11
BAGL,AIBL,2
BAGL,AINL,1
BAGL,AVEL,2
BAGL,RIGL,3
BAGL,ADFR,1
BAGL,AIZR,2
BAGL,AUAR,2
BAGL,AVAR,3
BAGL,AVER,7
BAGL,BAGR,1
BAGL,CEPVR,2
BAGL,CEPshVR,3
BAGL,RIAR,18
BAGL,RIBR,19
BAGL,RIGR,7
BAGL,RIPR,1
BAGL,RIVR,2
BAGL,URAVR,1
BAGL,URXR,1
BDUL,ADAL,2
BDUL,ADEL,6
BDUL,ALML,1
BDUL,AVHL,2
BDUL,CEPshVL,2
BDUL,HSNL,3
BDUL,PVNL,2
BDUL,RIFL,2
BDUL,RMGL,3
BDUL,SAADL,3
BDUL,URADL,3
BDUL,dBWML5,3
BDUL,AVJR,2
BDUL,PVNR,4
CEPDL,AFDL,2
CEPDL,AINL,2
CEPDL,ALML,2
CEPDL,IL1DL,18
CEPDL,IL2DL,1
CEPDL,OLLL,8
CEPDL,OLQDL,27
CEPDL,RIBL,3
CEPDL,RICL,11
CEPDL,RIPL,8
CEPDL,RMDDL,2
CEPDL,RMDVL,13
CEPDL,RMGL,6
CEPDL,RMHL,1
CEPDL,URADL,8
CEPDL,URBL,11
CEPDL,URYDL,7
CEPDL,dBWML5,2
CEPDL,AVER,13
CEPDL,CEPDR,1
CEPDL,RICR,8
CEPDL,RMHR,8
CEPDL,SIADR,4
CEPDL,SIBDR,2
CEPDL,SMBDR,5
CEPVL,CEPshVL,1
CEPVL,IL1VL,9
CEPVL,OLLL,4
CEPVL,OLQVL,19
CEPVL,RIAL,1
CEPVL,RIBL,3
CEPVL,RICL,20
CEPVL,RIPL,4
CEPVL,RMDDL,7
CEPVL,RMGL,2
CEPVL,RMHL,10
CEPVL,SIAVL,6
CEPVL,SMBVL,1
CEPVL,URAVL,6
CEPVL,URXL,2
CEPVL,URYVL,5
CEPVL,vBWML5,1
CEPVL,vBWML7,2
CEPVL,AVER,5
CEPVL,RICR,17
CEPVL,RMDVR,8
CEPVL,RMHR,5
CEPVL,SMDVR,1
FLPL,ADEL,22
FLPL,AIBL,3
FLPL,AVAL,33
FLPL,AVBL,22
FLPL,AVDL,30
FLPL,ADER,3
FLPL,AIBR,3
FLPL,AVAR,48
FLPL,AVBR,22
FLPL,AVDR,34
FLPL,FLPR,2
FLPL,PVCR,6
HSNL,HSNL,1
HSNL,ADLL,1
HSNL,AIAL,8
HSNL,AIZL,6
HSNL,ASHL,3
HSNL,ASKL,3
HSNL,AVFL,11
HSNL,AVJL,3
HSNL,AWBL,5
HSNL,PVQL,1
HSNL,RIFL,9
HSNL,RIML,4
HSNL,vBWML11,1
HSNL,vBWML15,3
HSNL,vBWML16,1
HSNL,vm2AL,6
HSNL,vm2PL,6
HSNL,ADLR,1
HSNL,AIMR,2
HSNL,AIZR,3
HSNL,ASHR,1
HSNL,ASJR,2
HSNL,ASKR,2
HSNL,AVFR,4
HSNL,AWAR,3
HSNL,AWBR,3
HSNL,HSNR,5
HSNL,RMGR,1
HSNL,vBWMR11,1
HSNL,vm2AR,6
HSNL,vm2PR,6
I1L,I2L,10
I1L,M2L,3
I1L,M3L,8
I1L,MCL,2
I1L,NSML,3
I1L,pm3VL,7
I1L,pm4VL,2
I1L,M3R,2
I1L,MCR,2
I2L,I1L,2
I2L,NSML,14
I2L,e3VL,1
I2L,pm3VL,1
I2L,pm4VL,2
I2L,pm5VL,2
I2L,I2R,3
I2L,M3R,3
I2L,NSMR,24
I2L,pm5VR,1
IL1L,ADEL,3
IL1L,IL2L,1
IL1L,OLLL,1
IL1L,RMDDL,20
IL1L,RMDVL,22
IL1L,RMGL,1
IL1L,URAVL,4
IL1L,URBL,1
IL1L,dBWML3,16
IL1L,dBWML4,15
IL1L,dBWML5,7
IL1L,vBWML1,20
IL1L,vBWML2,6
IL1L,vBWML4,4
IL1L,AVER,5
IL1L,RMDR,9
IL1L,RMDVR,5
IL1L,RMER,4
IL1DL,IL2DL,1
IL1DL,RIPL,11
IL1DL,RMDVL,3
IL1DL,RMEL,1
IL1DL,URADL,10
IL1DL,dBWML1,11
IL1DL,dBWML2,4
IL1DL,dBWML3,5
IL1DL,dBWML6,9
IL1DL,RMDDR,3
IL1DL,dBWMR7,2
IL1VL,IL1VL,5
IL1VL,IL1L,3
IL1VL,OLQVL,2
IL1VL,RIPL,13
IL1VL,RMDDL,30
IL1VL,RMHL,1
IL1VL,URAVL,4
IL1VL,URYVL,4
IL1VL,vBWML1,15
IL1VL,vBWML2,18
IL1VL,RMDVR,3
IL2L,ADEL,6
IL2L,AVEL,2
IL2L,IL1L,6
IL2L,OLQDL,20
IL2L,OLQVL,19
IL2L,RICL,1
IL2L,URAVL,2
IL2L,URXL,3
IL2L,RMDR,3
IL2L,RMER,10
IL2DL,IL2DL,2
IL2DL,AUAL,2
IL2DL,IL1DL,17
IL2DL,OLQDL,2
IL2DL,RIBL,1
IL2DL,RIPL,28
IL2DL,RMEL,11
IL2DL,RMHL,1
IL2DL,URADL,8
IL2DL,AVBR,2
IL2DL,RMER,8
IL2VL,IL1VL,27
IL2VL,IL2L,1
IL2VL,OLQVL,6
IL2VL,RIAL,4
IL2VL,RIPL,36
IL2VL,RMEL,7
IL2VL,URAVL,7
IL2VL,BAGR,1
IL2VL,RMER,6
LUAL,AVAL,27
LUAL,AVDL,27
LUAL,AVJL,4
LUAL,PHBL,2
LUAL,PVNL,1
LUAL,PVWL,1
LUAL,AVAR,23
LUAL,AVDR,6
LUAL,AVJR,1
M2L,M3L,3
M2L,g1AL,8
M2L,pm4VL,9
M2L,pm5VL,21
M2L,M3R,1
M3L,NSML,1
M3L,pm4VL,6
M3L,pm5VL,2
MCL,mc2DR,7
NSML,M3L,21
NSML,pm4VL,2
NSML,pm5VL,63
NSML,M3R,1
NSML,NSMR,7
NSML,pm5VR,8
OLLL,OLLL,4
OLLL,ADEL,5
OLLL,CEPDL,5
OLLL,CEPVL,14
OLLL,IL1VL,3
OLLL,RIBL,24
OLLL,RMDL,6
OLLL,RMDDL,22
OLLL,RMDVL,3
OLLL,RMEL,5
OLLL,SMDDL,8
OLLL,URYDL,2
OLLL,URYVL,1
OLLL,AVER,53
OLLL,SMDDR,9
OLLL,SMDVR,10
OLQDL,CEPDL,3
OLQDL,RMDDL,1
OLQDL,RMEL,2
OLQDL,RMHL,1
OLQDL,SIBVL,10
OLQDL,URYDL,3
OLQDL,dBWML6,1
OLQDL,RICR,6
OLQDL,RMDDR,10
OLQVL,AVAL,1
OLQVL,IL2L,1
OLQVL,RICL,4
OLQVL,RMHL,2
OLQVL,SIAVL,9
OLQVL,SIBDL,13
OLQVL,AVDR,1
OLQVL,RMDVR,14
PDEL,AVKL,5
PDEL,PDER,4
PHAL,AVFL,4
PHAL,AVHL,4
PHAL,PHBL,7
PHAL,PVQL,3
PHAL,AVDR,2
PHAL,AVHR,1
PHAL,PHAR,13
PHAL,PHBR,10
PHBL,AVAL,48
PHBL,AVDL,6
PHBL,PVCL,71
PHBL,PVNL,1
PHBL,AVAR,33
PHBL,AVDR,1
PHBL,PHBR,4
PHCL,AVAL,5
PHCL,LUAL,2
PHCL,PVCL,7
PHCL,AVHR,1
PHCL,PHAR,1
PHCL,PHCR,2
PHCL,PVQR,2
PLML,AVAL,4
PLML,PDEL,16
PLML,AVAR,5
PLML,AVDR,5
PLML,PDER,19
PLNL,SAADL,5
PLNL,SIAVL,10
PLNL,SMBVL,10
PVCL,PVCL,1
PVCL,AVAL,5
PVCL,AVBL,7
PVCL,AVDL,7
PVCL,AVEL,2
PVCL,AVJL,3
PVCL,PDEL,1
PVCL,SIBDL,2
PVCL,SIBVL,7
PVCL,ADLR,2
PVCL,ASHR,2
PVCL,AVAR,7
PVCL,AVBR,27
PVCL,AVDR,11
PVCL,AVER,7
PVCL,AVJR,2
PVCL,PVCR,10
PVCL,SMBVR,3
PVDL,AVAL,13
PVDL,AVDL,1
PVDL,AVFL,1
PVDL,PVCL,13
PVDL,PVPL,1
PVDL,AVAR,29
PVDL,AVDR,1
PVDL,PVCR,36
PVDL,PVDR,10
PVNL,AVAL,6
PVNL,AVDL,7
PVNL,AVJL,6
PVNL,BDUL,5
PVNL,LUAL,3
PVNL,PVCL,5
PVNL,PVDL,3
PVNL,PVWL,4
PVNL,vBWML11,5
PVNL,vBWML20,1
PVNL,AVBR,2
PVNL,AVDR,6
PVNL,AVJR,8
PVNL,BDUR,2
PVNL,PVNR,9
PVNL,PVPR,1
PVNL,PVWR,1
PVNL,vBWMR11,5
PVNL,vBWMR20,1
PVPL,ADAL,1
PVPL,AVAL,4
PVPL,AVBL,13
PVPL,PVCL,3
PVPL,PVDL,1
PVPL,RIGL,3
PVPL,vBWML10,2
PVPL,AVAR,3
PVPL,AVBR,12
PVPL,AVDR,3
PVPL,AVHR,3
PVPL,PVCR,9
PVQL,AIAL,10
PVQL,ASJL,3
PVQL,ASKL,12
PVQL,AWAL,1
PVQL,HSNL,3
PVQL,PVPL,1
PVQL,RMGL,1
PVQL,AVHR,1
PVQL,HSNR,6
PVQL,vBWMR10,1
PVWL,AVJL,1
PVWL,PVCL,1
PVWL,PVCR,1
PVWL,PVWR,1
RIAL,AIZL,1
RIAL,AVAL,2
RIAL,CEPDL,1
RIAL,RIBL,2
RIAL,RIML,2
RIAL,RIVL,8
RIAL,RMDL,26
RIAL,RMDDL,48
RIAL,RMDVL,48
RIAL,SAADL,1
RIAL,SIADL,3
RIAL,SMDDL,22
RIAL,SMDVL,14
RIAL,URXL,2
RIAL,BAGR,2
RIAL,RIAR,23
RIAL,RIMR,2
RIAL,RIVR,12
RIAL,RMDR,17
RIAL,RMDDR,35
RIAL,RMDVR,48
RIAL,SIAVR,2
RIAL,SMBDR,7
RIAL,SMDDR,33
RIAL,SMDVR,32
RIBL,AUAL,9
RIBL,AVAL,5
RIBL,AVEL,9
RIBL,CEPVL,5
RIBL,RIAL,6
RIBL,RIGL,1
RIBL,RIML,1
RIBL,URYDL,3
RIBL,AIBR,8
RIBL,AVBR,1
RIBL,AVDR,4
RIBL,AVER,14
RIBL,BAGR,3
RIBL,RMDR,1
RIBL,SMDVR,6
RICL,ADAL,1
RICL,AVAL,15
RICL,CEPDL,1
RICL,CEPVL,2
RICL,OLQVL,1
RICL,RIML,1
RICL,SAAVL,2
RICL,SMBDL,5
RICL,SMDDL,11
RICL,ADAR,7
RICL,ADLR,2
RICL,AVAR,18
RICL,RICR,2
RICL,RIMR,8
RICL,RIVR,4
RICL,RMFR,2
RICL,SMBDR,1
RICL,SMDDR,8
RICL,SMDVR,1
RICL,URBR,2
RIFL,ALML,5
RIFL,AVBL,26
RIFL,PVPL,8
RIFL,RIML,7
RIFL,dBWML5,2
RIFL,AVBR,1
RIFL,AVHR,1
RIFL,AVJR,8
RIGL,ADFL,1
RIGL,ADLL,2
RIGL,AIZL,10
RIGL,ALNL,6
RIGL,AVEL,7
RIGL,OLQVL,2
RIGL,PVPL,2
RIGL,RIBL,3
RIGL,RMGL,6
RIGL,URXL,6
RIGL,AIBR,4
RIGL,AIZR,2
RIGL,AVER,1
RIGL,AVKR,17
RIGL,BAGR,3
RIGL,RMHR,23
RIML,RIML,11
RIML,AIBL,1
RIML,AVAL,5
RIML,AVBL,9
RIML,RIAL,3
RIML,RIBL,9
RIML,RMDL,9
RIML,RMFL,2
RIML,SAADL,1
RIML,SAAVL,10
RIML,SMDDL,11
RIML,SMDVL,11
RIML,AIBR,22
RIML,AVAR,2
RIML,AVBR,11
RIML,AVER,5
RIML,AVKR,1
RIML,RICR,1
RIML,RIMR,2
RIML,RMDR,21
RIML,RMFR,2
RIML,SAADR,4
RIML,SAAVR,10
RIML,SMDDR,14
RIML,dBWMR5,6
RIML,vBWMR4,2
RIPL,RIPL,3
RIPL,ADFL,3
RIPL,BAGL,7
RIPL,OLLL,4
RIPL,OLQVL,1
RIPL,mc2DL,2
RIPL,pm3VL,4
RIPL,OLQDR,2
RIVL,RIAL,5
RIVL,RMDL,4
RIVL,RMDVL,5
RIVL,SMDVL,2
RIVL,RIAR,2
RIVL,RIVR,1
RIVL,SAADR,11
RIVL,SIAVR,5
RIVL,SMDDR,8
RIVL,vBWMR5,6
RIVL,vBWMR6,3
RIVL,vBWMR7,18
RMDL,IL1L,1
RMDL,RIAL,20
RMDL,RIML,3
RMDL,RIVL,1
RMDL,RMDVL,2
RMDL,RMHL,3
RMDL,dBWML3,1
RMDL,dBWML5,2
RMDL,vBWML1,4
RMDL,ADER,3
RMDL,AVKR,1
RMDL,IL1R,1
RMDL,OLLR,3
RMDL,RIAR,22
RMDL,RIBR,1
RMDL,RMDR,8
